"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","12.01.2016 10:00 - 12.01.2016 11:00 (UTC)","3407","731"
"Italy (IT)","12.01.2016 11:00 - 12.01.2016 12:00 (UTC)","2563","345"
"Italy (IT)","12.01.2016 12:00 - 12.01.2016 13:00 (UTC)","2570","335"
"Italy (IT)","12.01.2016 13:00 - 12.01.2016 14:00 (UTC)","2923","636"
"Italy (IT)","12.01.2016 14:00 - 12.01.2016 15:00 (UTC)","3189","793"
"Italy (IT)","12.01.2016 15:00 - 12.01.2016 16:00 (UTC)","3861","1029"
"Italy (IT)","12.01.2016 16:00 - 12.01.2016 17:00 (UTC)","4398","1327"
"Italy (IT)","12.01.2016 17:00 - 12.01.2016 18:00 (UTC)","4411","1338"
"Italy (IT)","12.01.2016 18:00 - 12.01.2016 19:00 (UTC)","3580","1166"
"Italy (IT)","12.01.2016 19:00 - 12.01.2016 20:00 (UTC)","3004","779"
"Italy (IT)","12.01.2016 20:00 - 12.01.2016 21:00 (UTC)","2572","613"
"Italy (IT)","12.01.2016 21:00 - 12.01.2016 22:00 (UTC)","2316","439"
"Italy (IT)","12.01.2016 22:00 - 12.01.2016 23:00 (UTC)","2168","322"
"Italy (IT)","12.01.2016 23:00 - 13.01.2016 00:00 (UTC)","1843","105"
"Italy (IT)","13.01.2016 00:00 - 13.01.2016 01:00 (UTC)","1597","157"
"Italy (IT)","13.01.2016 01:00 - 13.01.2016 02:00 (UTC)","1553","158"
"Italy (IT)","13.01.2016 02:00 - 13.01.2016 03:00 (UTC)","1515","158"
"Italy (IT)","13.01.2016 03:00 - 13.01.2016 04:00 (UTC)","1501","158"
"Italy (IT)","13.01.2016 04:00 - 13.01.2016 05:00 (UTC)","1512","161"
"Italy (IT)","13.01.2016 05:00 - 13.01.2016 06:00 (UTC)","1972","536"
"Italy (IT)","13.01.2016 06:00 - 13.01.2016 07:00 (UTC)","2744","836"
"Italy (IT)","13.01.2016 07:00 - 13.01.2016 08:00 (UTC)","3585","946"
"Italy (IT)","13.01.2016 08:00 - 13.01.2016 09:00 (UTC)","3692","765"
"Italy (IT)","13.01.2016 09:00 - 13.01.2016 10:00 (UTC)","3337","582"
"Italy (IT)","13.01.2016 10:00 - 13.01.2016 11:00 (UTC)","2792","497"
"Italy (IT)","13.01.2016 11:00 - 13.01.2016 12:00 (UTC)","2171","374"
